id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
qVonSwymku8,,Steinway Piano Competition 2019 - BOSSUYT PIETER-JAN  - CAT 1,20190307,320,316,3,,0,Steinway Piano Competition 2019 - BOSSUYT PIETER-JAN  - CAT 1,https://www.youtube.com/watch?v=qVonSwymku8,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,
pod8U5WgZP8,,"Ignacy Jan Paderewski - Mélodie in G-flat major, Op. 16 No. 2 - from ""Miscellanea""",20150417,274,1803,21,,1,"Ignacy Jan Paderewski
Mélodie in G-flat major, Op. 16 No. 2 - from ""Miscellanea""
 
Performed by Sunhwa Kim (Korea) 

The IX International Paderewski Piano Competition, Bydgoszcz, Poland
November 3rd - 17th, 2013 
 
The Competition is organized to commemorate Ignacy Jan Paderewski, a remarkable pianist, virtuoso, composer, politician and statesman.
 
The Competition is organized by :
- the I. J. Paderewski Music Association,
with the co-participation of:
- the Ministry of Culture and National Heritage,
- the Marshal’s Office of the Kuyavian and Pomeranian Province of Bydgoszcz
- the Bydgoszcz City Hall
 
Partners:
- The F. Nowowiejski Music Academy
- The I. J. Paderewski Philharmonic Hall in Bydgoszcz
 
The Competition auditions shall be open to the public and shall take place in the concert halls of the Music Academy and the Pomeranian Philharmonic Hall in Bydgoszcz.
 
The Competition is open to pianists of all nationalities, born between 1981 and 1997.

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=pod8U5WgZP8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,['I found myself teary listening to this fine performance full of emotions and colors.']
gAnutRDQ7Qo,,"Ignacy Jan Paderewski - Miscellanea: Nocturne, Op. 16 No. 4 | Papoian Ilia",20210212,264,84,3,,0,"Ignacy Jan Paderewski - Miscellanea: Nocturne, Op. 16 No. 4 | Papoian Ilia


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=gAnutRDQ7Qo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
cvDc3tKiua4,,The Cliburn Amateurs: Averill Baker at the 2004 Competition,20070509,544,3049,12,,2,Averill Baker performs at the finals of the fourth International Piano Competition for Outstanding Amateurs (2004).,https://www.youtube.com/watch?v=cvDc3tKiua4,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Bravo! I’ve attended many of her concerts.  Not only is she a joy to listen to but a gracious and lovely lady who I very much admire.', 'This lady was our music teacher when I was in grade 3, almost 45 years ago! Of all the people who have affected my life- Averril Baker instilled a keen passion for all music.  Wow-Thank you so much!  Mrs. Baker taught us songs like ""Leave them a flower"", a 60s protest song, one that has stayed with me for all these years. ']"
SYyr_5iCHOM,,Amateurs 2007: Henri-Robert Delbeau plays Gershwin,20070530,359,3434,21,,1,"Henri-Robert Delbeau plays Gershwin, Three Preludes during the preliminaries of the fifth International Piano Competition for Outstanding Amateurs on May 29, 2007.",https://www.youtube.com/watch?v=SYyr_5iCHOM,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"[""that double run at the ending of the first prelude (1:32) is so amazing, i remember being stunned when i saw it in 'they came to play'. the ending of the second is near perfection as well. overall an excellent performance!""]"
rNo0_MsUNcA,,"Claude Debussy - Préludes, Book I: No. 5 Les collines d’Anacapri | Pacholec Kamil",20200131,222,81,1,,0,"Performed by 
Clause Debussy - Préludes, Book I: No. 5 Les collines d’Anacapri | Pacholec Kamil

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=rNo0_MsUNcA,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
aVdcyC6L9Uc,,Steinway Piano Competition 2017 - Wang Emma - Lower Level,20170309,421,438,5,,1,,https://www.youtube.com/watch?v=aVdcyC6L9Uc,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,['echt mooi Emma 😍']
iD45DnTHH6M,,"Takubo Moka - I. J. Paderewski - Miscellanea: Un Moment Musical, Op. 16 No. 6",20230910,71,121,7,,0,"Takubo Moka (Japan) - I. J. Paderewski - Miscellanea: Un Moment Musical, Op. 16 No. 6
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=iD45DnTHH6M,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
TxUfnHuQREo,,"Ignacy Jan  Paderewski - Caprice valse, Op. 10 No. 5 | Xiaohui Yang",20190318,283,1190,8,,1,"Ignacy Jan  Paderewski - Caprice valse, Op. 10 No. 5 | Xiaohui Yang

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=TxUfnHuQREo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,['ONLY SUPER WORK ABLE TO REPEAT IT']
kG6YJbBc5l4,,Steinway Piano Competition 2019 - BENIEST CHLOE  - CAT 1,20190307,420,462,4,,0,Steinway Piano Competition 2019 - BENIEST CHLOE  - CAT 1,https://www.youtube.com/watch?v=kG6YJbBc5l4,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,
1pIYXsB4jNs,,Amateurs 2007: J. Todd Spangler plays Gershwin,20070602,378,2477,16,,4,"J. Todd Spangler plays Gershwin, Raphsody in Blue during the semifinals of the fifth International Piano Competition for Outstanding Amateurs on June 1, 2007.",https://www.youtube.com/watch?v=1pIYXsB4jNs,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['nice job!!!', ""this guy is from ky i can't remember if he won this one but he has won many international competitions"", 'I hope this guy won.  He played it like a PRO.', 'Is this guy related to ragtime pianist/composer Roy Spangler? Because next to nothing is known about him and it would be great if he had some relatives, esp. musicians.']"
B_AwseVueRo,,Sofia Gubaidulina - Chaconne - Anna Kavalerova,20160408,571,2204,24,,0,"Sofia Gubaidulina - Chaconne
Performed by Anna Kavalerova

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=B_AwseVueRo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
jCXpimPiSBE,,Cliburn 2009 Michail Lifits Semifinal Recital,20090602,406,6841,24,,4,"Michail Lifits plays Prokofiev Sonata No. 7 in B-flat major, Op. 83 during the Semifinal Round of the 13th Van Cliburn International Piano Competition on May 31, 2009.",https://www.youtube.com/watch?v=jCXpimPiSBE,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"[""this performance remindes me of alexei sultanov's performance from the tchaikovsky competition"", 'insane that they have that boom or camera or whatever it is moving around in his line of sight', ""OK, a little limp in the wrist at the start ...for my taste, but I think this man could play with Cliburn's presence if he wanted to and do quite well beyond this competition, no matter what the outcome.   He would be my choice for the winner but I am biased to anyone with even the remotest 'Cliburn hands'!"", ""I like this guy's style best of all of the performers.  His hands vaguely remind me of Cliburn, in their motions....especially his left hand movements.  That, in itself, is enough for me....on top of his extraordinary talent, of course!""]"
EBG_q4giwiw,,"Claude Debussy - Images, Book I: ""Reflets dans l’eau"" | Mossakowski Michał",20200313,347,104,5,,0,"Claude Debussy - Images, Book I: | Mossakowski Michał
Reflets dans l’eau


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=EBG_q4giwiw,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
vjJegjWbNHY,,"Ignacy Jan Paderewski - Album de Mai: Scherzino, Op. 10 No. 3 | Liu Tianyuan",20201120,147,57,0,,0,"Ignacy Jan Paderewski - Album de Mai: Scherzino, Op. 10 No. 3 | Liu Tianyuan

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=vjJegjWbNHY,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
z3UPHed4qdo,,"Ignacy Jan Paderewski - Miscellanea: Melody, Op. 16 No. 2 | Kim Saetbyeol",20201106,281,147,4,,0,"Ignacy Jan Paderewski - Miscellanea Melody, Op. 16 No. 2 | Kim Saetbyeol

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=z3UPHed4qdo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
UXnQ9bQGqgo,,"Ignacy Jan Paderewski - Humoresques de Concert: Menuet, Op. 14 No. 1 | Furumi Yasuko",20210226,226,177,3,,0,"Ignacy Jan Paderewski - Humoresques de Concert: Menuet, Op. 14 No. 1 | Furumi Yasuko


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=UXnQ9bQGqgo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
CfQWXA0-Fr8,,Isaac Albéniz  - Iberia | Kim Seunghui,20200306,311,519,8,,0,"Isaac Albéniz  - Iberia | Kim Seunghui
No. 6 Triana


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=CfQWXA0-Fr8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
rRKnrheyD2k,,"Yunchan Lim 임윤찬 – COUPERIN – “La Couperin” from Pièces de clavecin, Book IV, order 21",20220804,267,140516,3629,,0,"Learn More about Yunchan Lim: https://cliburn.org/yunchan-lim/
Learn More about The Cliburn: https://cliburn.org/


Preliminary Round Recital
June 4, 2022
Van Cliburn Concert Hall at TCU

YUNCHAN LIM
2022 Cliburn Gold Medalist
South Korea  I  Age 18

COUPERIN – “La Couperin” from Pièces de clavecin, Book IV, order 21


In June 2022, Yunchan Lim became the youngest person ever to win gold at the Van Cliburn International Piano Competition; his performances throughout showcased a “magical ability” and a “natural, instinctive quality” (La Scena) that astounded listeners around the world. The depth of his artistry and connection to listeners also secured him the Audience Award and Best Performance of a New Work (for Sir Stephen Hough’s Fanfare Toccata). 
 
Just 18 years old, Yunchan’s ascent to international stardom has been meteoric. His final Cliburn Competition appearance with Rachmaninov’s Piano Concerto No. 3 delivered the defining moment of the three-week event; as one critic noted: “The applause that followed was endless: a star had emerged before our eyes” (Seen and Heard International). The video of that performance trended globally on YouTube in the days after, reaching #25, and has now become the most-watched version of that piece on the platform, amassing more than 5.5 million views in just one month. 

Yunchan has performed across his native South Korea—including with the Korean Orchestra Festival, Korea Symphony, Suwon Philharmonic, and Busan Philharmonic Orchestras, among others—as well as in Madrid, at the invitation of the Korea Cultural Center in Spain. His 2022–2023 inaugural tour as Cliburn winner takes him across four continents, with highlights including the Aspen Music Festival, La Jolla Music Society, and Performing Arts Houston in the United States; Seoul Arts Center, National Concert Hall in Taipei, and the KBS and Korean National Symphony Orchestras in Asia; and recital tours in Europe and South America.",https://www.youtube.com/watch?v=rRKnrheyD2k,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,
6hzWGgUekTw,,Cliburn 2009 Yeol Eum Son,20090530,406,56413,126,,15,"Yeol Eum Son Han plays Haydn's Sonata in C major, Hob. XVI:48 during the Preliminary Round during the 13th Van Cliburn International Piano Competition on May 26, 2009.",https://www.youtube.com/watch?v=6hzWGgUekTw,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['골고루 꺼내서 들려주시니 반가워요 🙌', 'I totally agree. Thank you for saying that!', 'You are a great pianist!!!  Unbelieveable!!!', 'sehr elegant!', ""@gloriaLee95 \ni didn't say anyone was 'stupid' - i wonder how many americans are taking on indian classical music, or chinese classical music - probably it would take a profound understanding of the culture - anything's possible - "", ""I didn't like it from the first phrase.  This is one of Haydn's great, slow movements.   You wouldn't know it from the way Yeol Eum son Han just plows into it.   It again confirms that many Asians, with their fascination with Western Classical Music, still see it from a technical perspective, and not from a profoundly emotional one."", ""Unfair generalization. It's an andante not an adagio, it's only a little faster than Brendels version. Yeol Eum Son's playing is anything but mechanical and is always artistic."", ""\xa0@brucegauthier2003\xa0 It isn't the tempo here that bothers me.  It is lack of tension, not only between the notes, but the rests as well.  In fact, the silences are as important - if not more important - than the notes themselves.  One pianist that gets that is Gould, from a late recording of the last 6 sonatas of Haydn."", ""\xa0@muslit\xa0 Actually your Gould reference dosen't help your case. Gould was notorious for messing with the tempo of classical era composers, incorrectly as most experts have pointed out. Yeol Eum Son understands Haydn and Beethoven, while Gould didn't. Try as you might you can't turn Haydn into a romantic era composer."", ""\xa0@brucegauthier2003\xa0 Hmmm.  That's why Yeol Eum Son is so well known and Glenn Gould isn't.  I would agree that Gould's Mozart and Beethoven is eccentric (yet consistent), but his Haydn is a revelation."", '\xa0@muslit\xa0 Hmmm, Goulds top YouTube video 6.4 million, Yeol Eum Sons top YouTube video 18 million, Hmmm.', ""\xa0@brucegauthier2003\xa0 Hmmm.  An article for Glenn Gould is in the Encyclopedia Britannica.  I haven't found one yet for Yeol Eum son Han.  You can find countless books about and written by Glenn Gould on Amazon.  I can't find one yet on Yeol.  Maybe you could write the first.  And compare her entry on Wikipedia with Gould's.  Hmmm."", '\xa0@muslit\xa0 OK boomer', 'Mr. Nobuyuki Tsujii, 20 (Japan) and Mr. Haochen Zhang, 19 (China)', 'I just love her touch on piano....so musical and clean....']"
raHQpDZ6Zgk,,"Ignacy Jan Paderewski - Miscellanea: Thème varié in A major, Op. 16 No. 3 | Marcin Wieczorek",20210115,481,119,4,,0,"Ignacy Jan Paderewski - Miscellanea: Thème varié in A major, Op. 16 No. 3 | Marcin Wieczorek


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=raHQpDZ6Zgk,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
rHc29lBgtEQ,,"Jordania Salome - I. J. Paderewski - Album de Mai: Au soir, Op. 10 No. 1",20230129,130,129,3,,0,"Jordania Salome (Georgia) - I. J. Paderewski - Album de Mai: Au soir, Op. 10 No. 1
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=rHc29lBgtEQ,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
3OkXeQHM9Qw,,"Frederic Chopin - Ballade No  2 in F major, Op  38 | Alexander Panfilov",20190220,444,1598,8,,0,"Frederic Chopin - Ballade No  2 in F major, Op  38 | Alexander Panfilov

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1

#classicalmusic #pianomusic #chopin",https://www.youtube.com/watch?v=3OkXeQHM9Qw,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
cxKsXipagZQ,,Cliburn Amateur Spotlight: Hideko Tazawa,20200419,466,1090,29,,6,"Today's Cliburn Amateur Spotlight comes to us from Tokyo, Japan: Hideko Tazawa, a 63-year-old supply chain manager performs LISZT Les jeux d’eaux a la Villa d’Estes. Remember: Watch all videos at cliburn.org/amateurspotlight.

Hideko Tazawa began studying classical piano as a young child in her native Tokyo. When she entered Waseda University, her pianistic pursuits shifted to jazz; she performed regularly with an amateur jazz band. After receiving her bachelor’s degree in earth sciences, she went on to a successful, now 40-year career and currently serves in a supply chain management role for several foreign-based manufacturing and Japanese trading companies. She returned to classical music in 2000, saying she “wanted to realize her dream which she kept from 5 years old.” That commitment has led her to a number of performances and competition awards in Japan over the past two decades. Her festival participation in the Cliburn Amateur will mark her first international competition experience, and she’s hoping to “have a global experience” and “to know the worldwide competitors’ way of thinking for their performance and music” in order “to expand and develop” her own playing.",https://www.youtube.com/watch?v=cxKsXipagZQ,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['A beautiful performance! Thank you~💐', 'Remember you can watch all videos at cliburn.org/amateurspotlight.', 'Let us know where you are watching', 'Milton., Florida', 'In Milton, Flprida', ""Welcome to today's Cliburn Amateur Spotlight!""]"
eOyFdpeSpWE,,"Seokyoung Hong 홍석영 – PROKOFIEV Visions fugitives, op. 22, nos. 2, 10, 3 – 2023 Cliburn Junior",20230623,191,1329,78,,2,"Supported by Texas Ballet Theater 
made possible by a generous grant from Anne T. & Robert M. Bass
Learn more about Texas Ballet Theater: https://texasballettheater.org/about/

SEOKYOUNG HONG 홍석영
Bernice Gressman Meyerson First Prize Winner
South Korea  I  15

2023 Cliburn International Junior Piano Competition and Festival
Preliminary Round Recital
Thursday, June 8, 2023
Caruth Auditorium at SMU  I  Dallas, Texas USA


PROKOFIEV Visions fugitives, op. 22, nos. 2, 10, 3

About Seokyoung Hong
“I hope to be a pianist that can remind and somehow transfer the audience’s own personal stories. From those reminded experiences, I hope they find happiness, relief, and even nostalgia. Beyond thinking about the stories from the past, I also hope they can imagine lots of things while and after listening to my performance.”

Seokyoung Hong has had several first or second-place finishes at international competitions in Korea, Switzerland, and the United States. Following two years at the Yewon School in his native Seoul, he moved to Boston in 2022 to study piano at the New England Conservatory Preparatory School with HaeSun Paik while also attending the Walnut Hill School for the Arts. He’s found himself inspired by his new environment: “Nature inspires me in various ways—its huge size, marvelous detail, the beauty of nature itself, and a lot more. For instance, the enormous entities like the ocean and the universe motivate me but also make me feel that I am only a small human.” Seokyoung finds inspiration and motivation from the two most recent winners of the Van Cliburn International Piano Competition, South Korea’s Yekwon Sunwoo and Yunchan Lim, which was part of his motivation for taking part in the Cliburn Junior. He also hopes to develop his piano playing and artistry, as well as to build experience performing for large audiences. His interest in composing leads him to constantly study, he says, but he also enjoys riding his bike, playing chess, and participating in the table tennis club at school.",https://www.youtube.com/watch?v=eOyFdpeSpWE,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['클라이번은 홍석영 카테고리만 만들어 달라^^', 'Incredible pianist.']"
ifMMv19oY-g,,"Karol Szymanowski - Etudes, Op. 4: No. 1 in E-flat minor | Krzyżowski Mateusz",20200131,302,911,16,,0,"Performed by 
Karol Szymanowski - Etudes, Op. 4: No. 1 in E-flat minor | Krzyżowski Mateusz

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=ifMMv19oY-g,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
U3Z_p7wrJsw,,"Bartłomiej Kokot - 2nd Prize, Gr. III - M. Moszkowski - Caprice Espagnol in A minor, Op. 37",20150525,462,1217,12,,0,"The 23rd International Fryderyk Chopin Piano Competition for Children and Youth 2015, Szafarnia, Poland. 

Bartłomiej Kokot (Poland) - 2nd prize winner , group III
M. Moszkowski - Caprice Espagnol in A minor, Op. 37

The idea of Szafarnia Piano Competition was born in 1992, when the first nationwide competition was held. The subsequent editions already have had an international profile. Since that time, each year the competition becomes the first step to a musical career for many young pianists.

From year to year, volunteers and participants coming from almost every corner of the world gather in Szafarnia.
Musical efforts are assessed by the Jury including distinguished pianists and music professors from international music academies. The participants are young pianists between the age of 6 and 16. Their program is presented in three age categories (first – up to 10 years of age, the second – up to 13, the third – up to 16). The competition is open to all pianists who are not the students of state-owned music schools.

The idea behind the International Fryderyk Chopin Piano Competition for Children and Youth is a common experience of music for the young pianists from around the world, an exchange of experience and a chance for a better understanding over cultural differences possible with the universal language of music.

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=U3Z_p7wrJsw,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
-jk7rL0xabs,,"Ignacy Jan Paderewski - Humoresques de Concert: Sarabande, Op. 14 No. 2 | Mateusz Krzyżowski",20201204,221,598,15,,0,"Ignacy Jan Paderewski - Humoresques de Concert: Sarabande, Op. 14 No. 2 | Mateusz Krzyżowski

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=-jk7rL0xabs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
BRjrOvEVVJY,,Steinway Piano Competition 2017 - Ducourt Janssens Yanthe - Lower Level,20170309,342,852,15,,6,,https://www.youtube.com/watch?v=BRjrOvEVVJY,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,"['Gwn weg fantastisch!!😁', 'Zij is zooooooo goed. Wllh me ik ga da ooit kunnen!! Wllh masha Allah!!!', 'prachtige , heerlijke muziek zo geweldig gespeeld.  Wij komen graag eens naar een concert.  Renild, Renée en Jan', ""bravo !\nUn jeu superbe ,\nC'est encore mieux qu'à  Noël  !"", 'Fantastisch! Prachtig! Muzikaal! Subliem! Super mooi!', 'subliem !']"
IX2raR1OwoU,,"Ignacy Jan Paderewski - Polish Dances: Mazurka in B-flat major, Op. 9 No. 4 | Belyavsky Sergey",20201120,168,169,1,,0,"Ignacy Jan Paderewski - Polish Dances: Mazurka in B-flat major, Op. 9 No. 4 | Belyavsky Sergey

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=IX2raR1OwoU,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
4rnEtMkZ68g,,2016 CLIBURN AMATEUR: Yumi Ahn (Preliminary Round),20160619,514,5602,38,,6,"Program:
CHOPIN, Ballade No. 3 in A-flat Major, op. 47
For competitor bios, performance schedules, and to watch live, visit cliburn.org",https://www.youtube.com/watch?v=4rnEtMkZ68g,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['😮😮😮', 'nice!!! hope I can be a part of the competition one day!  im 33!', 'Does not look like an amateur! but do sound like an amateur.', 'Does think like an amateur!  Do write like an amateur!', '나도 저정도 치고 싶다 ㅜㅜ', 'Gorgeous!']"
fIEB45i9wc0,,"X Międzynarodowy Konkurs Pianistyczny im. I. J. Paderewskiego w Bydgoszczy, 6-20.11.2016 r.",20161024,40,824,4,,0,"Performed by 

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=fIEB45i9wc0,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
IS1OdkwlOl4,,Amateurs 2007: Seth Darst plays Chopin,20070603,299,7356,23,,0,"Seth Darst plays Chopin, Grande valse brillante in A minor, Op. 34, No. 2 during the semifinals of the fifth International Piano Competition for Outstanding Amateurs on June 2, 2007.",https://www.youtube.com/watch?v=IS1OdkwlOl4,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,
ydGin7Vr6fM,,"Frederic Chopin - Nocturne in E major, Op. 62 No. 2 | Sato Motohiro",20200313,350,459,2,,0,"Frederic Chopin - Nocturne in E major, Op. 62 No. 2 | Sato Motohiro

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=ydGin7Vr6fM,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
wTuX9JBiPR0,,"L. van Beethoven - Sonata No. 13 ""quasi una fantasia"" in E-flat major, Op. 27 No. 1 Allegro vivace",20200124,330,47,0,,0,"Performed by 
Ludwig van Beethoven - Sonata No. 13 ""quasi una fantasia"" in E-flat major, Op. 27 No. 1 Allegro vivace | Kozák Marek

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=wTuX9JBiPR0,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
