id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
9B9aSaQ_I6k,,60 days of practice: day 8 Rachmaninoff Prelude op.3 no. 2 C Sharp Minor,20230531,116,768,19,,10,#rachmaninoff #prelude #rachmaninoffprelude  #pianopractice #practicepiano #chopin #piano #classicalpiano #classicalmusic #music #classical,https://www.youtube.com/watch?v=9B9aSaQ_I6k,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['You are great, you are a good inspiration for me ! I am back from Vienna/Bratislava 😊', 'Thank you, Angelo😊 Welcom back🤗', 'If you read fast, you win ....', 'Thats pretty good for just day 8. I also learned it but it took me like half a year and it still sounded crappy😅\nWhy 60 days?\nHow long have you been playing?', 'Thank you very much. Why 60 days? Because I would like to learn these pieces during this time.', 'No way, have you only been playing the piano for 8 days?', 'This is the 8th day of practice.  I play the piano, of course, much more😀', '\xa0VolhaPiano\xa0 oh okay. thanks', 'You suddenly popped on my youtube homepage; Great job ! Rach music is always amazing.', 'Thank you🤗']"
oGdUbZsn7hc,,60 days of practice: day 27 Beethoven Sonata no.2 Speed up,20230620,70,89,9,,0,,https://www.youtube.com/watch?v=oGdUbZsn7hc,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
b4YHvy-iT-M,,🔴100 days of practice: day 7 🔴Waltz of the flowers. Slowly🤗,20210513,41,312,19,,2,"#piano #practice #music #100dayspractice #pianist #pianocover #classicalmusic #pianomusic #love #instagood #instagram #beautiful #beethoven #chopin #classicmusic #музыка # пианино #пианист #piyanist
#pianoforte #音楽 #ピアノ#بيانو #피아노
 #음악 #pianoman #keyboard #classic #pianosolo #Klavier #pianoplayer #musicians #pianista",https://www.youtube.com/watch?v=b4YHvy-iT-M,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['amazing!!!', 'Thank you🤗']"
6SbMVv3hr4g,,Sightreading progress (Jan 2023) - Improve your sight reading 5 (P. Harris) #30piecechallenge,20230831,84,137,6,,7,"I've been hesitating to make it ""public"" but I've been trying to make the  #30piecechallenge this year.
The 40/30/20 piece challenge has been quite popular among musicians in the past few years, I came across this challenge on the website ""Piano Syllabus"", and I'm tracking my pieces there.

The main idea is that most students only learn around 10 pieces each year, but practising more pieces is what actually fuels motivation and improves sight-reading significantly. I like this logic, so I decided to give it a try!

You can read more about this challenge here:
https://elissamilne.com/2015/02/04/where-did-the-40-piece-challenge-begin/

I think 40 pieces would be too many for me, so I went for the middle number: 30 pieces in a year, starting January 2023.

I've always practised a lot of sightreading, and it seems unfair to me to exclude this big part of my practice from the challenge. Since the start of the year, I have sight-read 8 books of sightreading pieces already and I usually read them twice, underline pieces that I find harder and read those again a third time. Seems fair to me to record 1 or 2 pieces/exercises from each of the books I go through and count them as ""1"" for this challenge. 
So here it goes, these are two of the hardest pieces from the book: 
""Improve your sight reading 5 (P. Harris)
The exercises are from page 36 ""Sprightly"" and page 37 ""Minuetto"".
I finished sight-reading this in January 2023.
I've currently completed 53.3% of the 30 pieces. I'm a bit behind!

I'll post other excerpts in the following weeks. 

Like and subscribe to see if I'll make it to 30 pieces by December!",https://www.youtube.com/watch?v=6SbMVv3hr4g,https://www.youtube.com/channel/UCSoasSmoWrTAmeDUP65hl3A,"['Very good sightreading 👏🏻', 'Many thanks 🙏🏻', 'I never hear about this challenge. Good insights', 'Yes it’s quite interesting 😃', '#30piecechallenge \nI\'ve always practised a lot of sightreading, and it seems unfair to me to exclude this big part of my practice from the challenge. Since the start of the year, I have sight-read 8 books of sightreading pieces already and I usually read them twice, underline pieces that I find harder and read those again a third time. Seems fair to me to record 1 or 2 pieces/exercises from each of the books I go through and count them as ""1"" for this challenge. \nSo here it goes, these are two of the hardest pieces from the book: \n""Improve your sight reading 5 (P. Harris)\nThe exercises are from page 36 ""Sprightly"" and page 37 ""Minuetto"".\nI finished sight-reading this in January 2023.\nI\'ve currently completed 53.3% of the 30 pieces. I\'m a bit behind!\n\nI\'ll post other excerpts in the following weeks. \n\nLike and subscribe to see if I\'ll make it to 30 pieces by December!', 'Thats great! Good luck with the challenge😉', 'Thank you 💪']"
ZJNzEjpowQk,0,Tango Time - ABRSM Grade 7 specimen No.  8 - Sight-reading progress July 2023 #30piecechallenge,20231221,102,182,7,,6,"I've been hesitating to make it ""public"" but I've been trying to make the #30piecechallenge this year.
The 40/30/20 piece challenge has been quite popular among musicians in the past few years, I came across this challenge on the website ""Piano Syllabus"", and I'm tracking my pieces there.

The main idea is that most students only learn around 10 pieces each year, but practising more pieces is what actually fuels motivation and improves sight-reading significantly. I like this logic, so I decided to give it a try!

You can read more about this challenge here:
https://elissamilne.com/2015/02/04/where-did-the-40-piece-challenge-begin/

I think 40 pieces would be too many for me, so I went for the middle number: 30 pieces in a year, starting January 2023.

I've always practised a lot of sightreading, and it seems unfair to me to exclude this big part of my practice from the challenge. Since the start of the year, I have sight-read 8 books of sightreading pieces already and I usually read them twice, underline pieces that I find harder and read those again a third time. Seems fair to me to record 1 or 2 pieces/exercises from each of the books I go through and count them as ""1"" for this challenge. 
So here it goes, these are two of the hardest pieces from the book: 

Piano Specimen Sight-reading tests (From 2009) Grade 7
This exercise is from page 9 No. 8 ""Tango time"".
I finished sight-reading this book on the 13th of July 2023.
I've currently completed 60% of the 30 pieces and I should be at 66%. I'm a bit behind!

I'll post other excerpts in the following weeks, every Thursday at 2:30pm UK time.

Like and subscribe to see if I'll make it to 30 pieces by December!

Grade 7 sight-reading is no joke... this video is not proper sight-reading, I had to practice this quite a while to get it right, and I'm playing VERY slow! Triplets against duplets are a challenge I still struggle with. I chose to record this piece exactly for this reason. I might have a played a wrong note too. xD",https://www.youtube.com/watch?v=ZJNzEjpowQk,https://www.youtube.com/channel/UCSoasSmoWrTAmeDUP65hl3A,"['The rhythm is pretty challenging and you did a great job 👏🏻', 'Thank you 😍', 'Pretty good! You’re getting better and better at sight reading, which is very hard.', 'Do you think so? I always feel like sightreading progress is very slow 🥲 Thank you!', '\xa0@piano.is.a.language\xa0 definitely, I was watching your previous sight reading videos and I’m seeing you improving it. It’s really really hard to sight read something fast, so we develop it normally with slower pieces.', '\xa0@joaogonsauros8985\xa0 Yes I agree 😊 seems to take forever lol']"
3j453Ghd61w,,BACH Goldberg Variation 18 | HANSOL,20200617,76,78,2,,0,"바흐 골드베르크 변주곡 18 [J. S. Bach, Goldberg Variations, BWV 988]
한솔

been mastered.",https://www.youtube.com/watch?v=3j453Ghd61w,https://www.youtube.com/channel/UCztTKflXnyZ4vfWCQKO3nPw,
1PUQJrY7flE,,60 days of practice: day 22 Chopin Nocturne op. 9 no.2,20230615,74,681,38,,4,,https://www.youtube.com/watch?v=1PUQJrY7flE,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['woah nice', 'Thank you👐', 'Nicely done! Perfect , actually. Hard work pays. Keep evolving 🙂', 'Thank you so much😊']"
vhuKBOfmmgQ,,P.I. Tchaikovsky Waltz of the Flowers learning passages with a metronome.,20210213,22,65,5,,0,"Thaikovsky Waltz of the Flowers Piano Suite The Nutracker. Learning passages with a metronome from the introduction.

П. И. Чайковский Вальс цветов Вступление. Учу пассажи с метрономом.

My Instagram: https://instagram.com/volha_piano?igshid=vpm5f83whjwg


#piano #classicalpiano #classicalmusic 
#music #classical # pianist #thaikovsky #passages #waltz #waltzoftheflowers #nutracker #metronome #introduction
#musician #pianoplayer #grandpiano #pianovideo #lovepiano #femalepianist 
#pianosolo #pianocover #sonata #minor #major #пиано #пианино #фортепиано # классика #музыка #классическаямузыка #минор #мажор #щелкунчик #вальс #вальсцветов #пассажи #вступление #метроном",https://www.youtube.com/watch?v=vhuKBOfmmgQ,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
p7q0-oMCps0,,Bach: Invention 8 in F Major (BWV 779),20210922,88,13527,233,,8,#Bach #Inventions #Invention8 #Piano #InventionsAndSinfonias #BWV779,https://www.youtube.com/watch?v=p7q0-oMCps0,https://www.youtube.com/channel/UCARhyyxNbUEim4VCL16_YSg,"['I had this as an exam piece many moons ago', 'As Mr Glenn Gould showed in the 50s, playing Bach at lower speed allows the audience to understand (to hear...) many things that otherwise would go missed. I still remember very well when, as a young man, I was studying the French Suites and I thought that only by playing them very very slow (as it happened during the process of learning) I understood how wonderful that music was. These notes are meant for human ears (for average human brains) so... thanks Peter, it was very nice to hear 😊.', 'The problem with slow speed is, that you can hear even the tiniest impurity, like uneven Tempi, unbalanced pressing of keys and therefore dynamics, ect...', 'Play it at 1.5x sounds great', 'no, to fast is ugly', 'Love your channel', '너무 빠르지 않아서 참고하기 좋네요~', 'Foutloos! 👵🏻']"
CbXsEpIeOhg,,J.S. Bach - Allemande from French Suite No.2 c-moll BWV 813,20230824,130,195,12,,2,"This version is without repeats, I started it 4 months ago with a 1 month break in July.
Enjoy or not :)




#piano #pianist #pianistbeginner #pianobeginner #pianopractice #bach #baroquemusic #frenchsuite #allemande #pianoprogress #pianoadultbeginner #adultbeginner",https://www.youtube.com/watch?v=CbXsEpIeOhg,https://www.youtube.com/channel/UCXVXYHHNtj4HWwTkMFiQlIw,"['Ну ты имба', '☺']"
aX48BpxutEg,,06 | Chopin Etude op.10 no.1 Waterfall Last part | Practice,20231116,95,373,14,,4,"#chopin #etude #pianopractice #practicepiano #piano #classicalpiano #classicalmusic #music #classical #pianist #musician  #classicalpianist #pianoplayer #pianoforte #instapiano #pianovideo #pianomusic 

Hi everyone

Thank you so much for listening!

PLEASE - THUMBS UP👍, SUBSCRIBE AND CLICK 🔔 for more contents!!! 

More about me: 

Instagram 
https://instagram.com/volha_piano

Tiktok https://www.tiktok.com/@volha_piano
https://www.tiktok.com/@olga_piano

Facebook

https://www.facebook.com/profile.php?id=100094349822610


If you would like to support me:

https://www.buymeacoffee.com/volhapiano

https://www.paypal.me/volhapiano

https://www.patreon.com/volha_piano",https://www.youtube.com/watch?v=aX48BpxutEg,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['Great practice 👏🏻', 'Thank you so much🤗', 'Bene bene brava 🤗 good job !', 'Thank you🤗']"
RTVgqvUjqT0,,60 days of practice: day 14 Chopin Fantaisie- Impromptu Middle Section Beautiful Music,20230607,75,241,11,,0,#chopin #chopinfantaisieimpromptu #fantaisieimpromptu #beautifulpiano #beautifulmusic #pianopractice #practicepiano #chopin #piano #classicalpiano #classicalmusic #music #classical #pianist,https://www.youtube.com/watch?v=RTVgqvUjqT0,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
uzomoq0Ngwk,-1,1 year piano progress ALL VIDEOS (adult beginner - 2h of music),20231028,7740,308,13,,11,"These are all videos I recorded during my first year of learning piano.
I learned 2h of music, excluding some exercises, scales etc. 
Complete list of all pieces is in the comments below. 
Videos go from December 2020 to December 2021.

Enjoy! Please like and subscribe, my journey is still ongoing! 

1 year piano progress ALL VIDEOS (2h of music)

You can also check a summary of my progress for months 1-3-6-9-12-18-24 in the below videos already on my channel: 

1 month piano progress – Piano adventures 1 to 3A 
https://youtu.be/QFxpyC7S6rk 

3 months piano progress – Piano adventures 1 to 3B 
https://youtu.be/WjPjOSbmU0U 

6 months piano progress – Piano Adventures 1 to Grade 2 
https://youtu.be/jWSEKHBcByI 

9 months piano progress – Beginner to Grade 3 
https://youtu.be/m9XoIL9NoTg

1 year piano progress - Beginner to Grade 5 
https://youtu.be/ThcGSgRKrMw

18 months piano progress - Beginner to 5 minutes long piece
https://youtu.be/SU0z3sZkKwM

2 years piano progress - Beginner to Complete Mozart Sonata K454
https://youtu.be/X4V5asarkR4",https://www.youtube.com/watch?v=uzomoq0Ngwk,https://www.youtube.com/channel/UCSoasSmoWrTAmeDUP65hl3A,"['promosm', 'Ok 🤣', 'Ahahaha Alpine Melody, i started with this years and years ago.  Very nicely played!  What a pain and so hard that was when you are complete beginner 😂😬', ""Ahahah yes! That's a good memory for sure looking back at it now :D"", 'Great work! Thankyou algorithm. Its good to look back, right? 🙂\n\nDid you jump in the Piano YouTuber discord??', 'Yei! Great to hear sometimes the algorithm works xD Yeah I love looking back, it’s a bit cringe but I see a lot of improvement, it’s a great motivation 😊 Nope I don’t really use discord, is there something interesting there?', 'Incredible progress for one year😳\nLove the Bartok especially!!\nPlease keep going. Never give up💪', 'Thank you, really appreciate it 😍 I won’t give up 💪🏻', 'Very nice to see your progress 😊', 'Thank you! 😊 And thank you for always commenting, it definitely helps the channel 😄', ""00:00 Day 2 Alpine melody - Alfred's basic adult piano course 1\r\n01:10 Day 2 Harp song - Alfred's basic adult course 1\r\n01:34 Day 3 The cuckoo - Alfred's basic adult course 1\r\n02:08 Day 3 C Major Chord Position exercise - Alfred's All in One course \r\n02:35 Day 4 Standing in the need of prayer - Alfred's adult basic course 1\r\n03:22 Day 6 Many Ann - Alfred's basic adult course 1\r\n03:56 Day 8 The juggler - Piano adventures Book 2A\r\n04:25 Day 8 Alouette - Alfred's basic adult course 1\r\n04:50 Day 9 Lightly row - Piano adventures Book 2A\r\n05:18 Day 11 Song for a scarecrow - Piano adventures Book 2A\r\n05:38 Day 12 The mermaid - Piano adventures Book 2A\r\n06:12 Day 15 Band on the field - Piano adventures Book 2A\r\n06:53 Day 15 The old man - Piano adventures Book 2A\r\n07:11 Day 16 Sound from the gumdrop factory - Piano adventures Book 2B\r\n07:37 Day 17 Spanish Caballero - Piano adventures Book 2B\r\n08:21 Day 18 Shave and a haircut - Piano adventures Book 2B\r\n08:54 Day 20 Jumpin' Jazz Cat - Piano adventures Book 2B\r\n09:37 Day 21 Down by the bay - Piano adventures Book 2B\r\n10:35 Day 21 Horse Drawn Carriage - Piano adventures Book 2B\r\n11:19 Day 22 Pumpkin Boogie - Piano adventures Book 2B\r\n11:57 Day 23 America - Piano adventures Book 2B\r\n12:24 Day  24 New Orleans Celebration - Piano adventures Book 2B\r\n13:10 Day  25 New world symphony - Piano adventures Book 2B\r\n14:22 Day 26 The duke of York - Piano adventures Book 2B copri occhiali\r\n15:26 Day  26 Amaryllis - Piano adventures 3A\r\n15:38 Day  26 Canoeing in the moonlight - Piano adventures 3A\r\n16:24 Day  28 Sakura (no pedal) - Piano adventures 3A\r\n17:29 Day  29 Mockingbird - Piano adventures 3A\r\n18:08 Day  30 Promenade - Piano adventures 3A\r\n18:44 Day  31 Persian market - piano adventures 3A\r\n19:34 Day  32 Carnival of Venice - Piano adventures 3A\r\n20:25 Day  32 Looking-glass river - Piano adventures 3A\r\n21:06 Day  33 Land of silver birch - Piano adventures 3A\r\n22:17 Day 34 Allegretto - Piano adventures 3A\r\n23:06 Day 35 Cossack ride - piano adventures 3A\r\n23:50 Day 36 Lunar Eclipse - Piano adventures 3A\r\n24:54 Day 37 Scarborough fair - Piano Adventures 3A\r\n25:37 Day 38 Morning has broken - piano adventures 3A\r\n26:24 Day 39 Campbells are coming - Piano adventures 3A\r\n27:04 Day 40 Hot summer blues - Piano Adventures 3A\r\n27:56 Day 42 Funiculi funicula Piano Adventures 3A\r\n28:38 Day 43 Amazing Grace - Piano Adventures 3A\r\n29:54 Day 44 Sonatina in C - Piano adventures 3A dont’ cover scritta\r\n30:27 Day 45 Cool Walkin' Bass - Piano adventures 3A\r\n30:55 Day 46 March Slav - Piano adventures 3A\r\n31:54 Day 47 America, the beautiful - Piano adventures 3A\r\n32:41 Day 48 - Malagueña Piano adventures 3A\r\n33:44 Day 49 The Erie Canal - Piano adventures 3A\r\n34:23 Day 50 Joshua fought the Battle of Jericho - Piano adventures 3A\r\n35:12 Day 51 Morning - Piano adventures 3A\r\n36:22 Day 52 The great wall of China - Piano adventures 3A\r\n37:27 Day 54 Snowflake rag - Piano adventures 3A\r\n38:38 Day 55 Vivace - Piano adventures 3A\r\n39:14 Day 57 - The Fly's adventure - Piano adventures 3A\r\n39:55 Day 58 Ice dancing - Piano adventures 3A\r\n40:47 Day 59 Song of joy - Piano adventures 3A\r\n41:52 Day 61 Song of Kilimanjaro - Piano adventures 3A\r\n43:34 Day 62 Eine Kleine Nachtmusik - Piano adventures 3A specchio\r\n43:58 Day 63 Fanfare Minuet - Piano adventures 3A\r\n44:38 Day 64 Wedding March - Piano adventures 3A\r\n46:00 Day 66 Novela - Piano adventures 3A\r\n46:51 Day 67 Rage over a lost penny - Piano adventures 3B\r\n47:22 Day 69 Humoresque - Piano adventures 3B\r\n48:23 Czerny op. 599 No 1 \r\n49:50 Day 70 Minuet in F - L. Mozart - Piano adventures 3B\r\n50:38 Day 72 Snowfall - Piano adventures 3B\r\n51:37 Day 76 Phantom of the keys - Piano adventures 3B\r\n52:36 Czerny op. 599 No 2\r\n54:06 Day 78 - Andante J.C. Bach - Piano adventures 3B\r\n54:56 Czerny op. 599 No 3\r\n55:49 Czerny op. 599 No 4\r\n56:30 Day 84 House of the rising sun - Piano adventures 3B\r\n58:11 Czerny op. 599 No 5\r\n58:59 Day 88 Tum-Balalaika - Piano adventures 3B\r\n59:49 Czerny op. 599 No 6 \r\n01:00:36 Day 91 Tropical island - Piano adventures 3B\r\n01:01:25 Day 95 Fiesta España - Piano adventures 3B\r\n01:02:22 Day 96 Westminster Chimes - Piano adventures 3B\r\n01:02:56 Day 98 Highland Jig - Piano adventures 3B\r\n01:03:36 Day 99 Gavotte - Benjamin Carr - Piano adventures 3B\r\n01:04:26 Day 104 Swing low, sweet chariot - Piano adventures 3B\r\n01:05:34 Day 107 Sea Chantey - Piano adventures 3B\r\n01:06:15 Day 119 Pachelbel Canon (arranged) - Piano adventures 3B\r\n01:08:20 Czerny op. 599 No 7\r\n01:08:47 Czerny op. 599 No 8\r\n01:09:16 Day 122 Maple Leaf Rag - Piano adventures 4\r\n01:10:06 Czerny op. 599 No 9\r\n01:10:37 Day 124 Little Joke Op. 39 No. 12 - Dmitri Kabalevsky - Piano adventures 4\r\n01:10:52 Day 129 Burleske - Leopold Mozart - Piano adventures 4\r\n01:11:15 Day 135 The gondola - Piano adventures 4\r\n01:12:38 Day 140 Sonatina in C - Frank Lynes - Piano adventures 4\r\n01:13:37 Czerny op. 599 No 11\r\n01:14:40 Czerny op. 599 No 10\r\n01:15:21 Czerny op. 599 No 12\r\n01:16:46 Day 149 Allegretto Scherzando - CPE Bach\r\n01:17:38 Czerny op. 599 No 13\r\n01:19:01 Day 157 Burgmüller - Arabesque \r\n01:20:16 Czerny op. 599 No 14\r\n01:21:39 Day 160 A little scherzo - Kabalevsky Op. 39 No. 6\r\n01:22:11 Czerny op. 599 No 15\r\n01:24:13 Day 174 Clowns - Kabalevsky\r\n01:24:40 Day 177 Air in F BWV Anh 131 - Bach\r\n01:25:44 Czerny op. 599 No 16\r\n01:27:16 Day 183 Sonatina in G Major Mvt 1 - T. Attwood\r\n01:28:09 Day 190 Gavotte in G - Handel\r\n01:29:25 Czerny op. 599 No 17\r\n01:31:00 Day 205 Gavotte in D - Bach\r\n01:32:11 Czerny op. 599 No 18\r\n01:34:05 Czerny op. 599 No 19\r\n01:35:41 Czerny op. 599 No 20\r\n01:37:18 Day 233 Schumann - A humming song/Canzoncina/Petit chanson\r\n01:38:39 8 months - Minuet in G Major - Petzold (not Bach)\r\n01:40:08 Czerny op. 599 No. 21 \r\n01:41:34 Czerny op. 599 No 22 (I upgraded to a Yamaha P-515)  \r\n01:42:29 Czerny op. 599 No 23\r\n01:43:26 8 months - Minuet in G minor - Petzold (not Bach)\r\n01:45:17 8 months - T. Attwood - Sonatina in G major Mvt 2 \r\n01:46:21 Czerny op. 599 No 24\r\n01:47:17 9 months - Attwood Sonata in G III Mov\r\n01:48:27 Czerny op. 599 No 25\r\n01:49:17 10 months - Theme from the unfinished symphony - My first Schubert!\r\n01:50:25 10 months - Italian song - Tchaikovsky\r\n01:51:26 10 months - Clementi Sonatina Op. 36 No. 2 Mov I\r\n01:54:22 11 months - Bach Invention 4\r\n01:55:35 11 months - Gertrude's dream waltz - Beethoven \r\n01:57:51 11.5 months Chopin - Waltz in A minor\r\n02:01:18 11 months - Arensky Walts 4 hands Op. 34 N. 4 PRIMO\r\n02:04:51 1 Year piano progress - Arensky Waltz 4 hands Op.34 No. 4 SECONDO\r\n02:08:22 12 months Bartók - Romanian folk dances - Brâul (Sash Dance)""]"
shfvSte2710,,A. Scriabin Etude op.42 N5 practice,20210301,42,124,8,,2,"Scriabin Etude op.42 N5 practice

My Instagram: https://instagram.com/volha_piano?igshid=vpm5f83whjwg


#piano #pianist #music #pianocover #classicalmusic #pianomusic #love #instagood #instagram #beautiful #beethoven #chopin #classicmusic #музыка # пианино #пианист #piyanist #pianoforte #音楽 #ピアノ#بيانو          #피아노 #음악 #pianoman #keyboard #classic #pianisolo",https://www.youtube.com/watch?v=shfvSte2710,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['Divine', 'Thank you🤗']"
HeDmgEEjCyw,,Schumann - Kuriose geschichte (Curious story) ABRSM Grade 5 #pianoprogress,20240106,78,87,11,,11,"Schumann - Kuriose geschichte (Curious story)

Hours count: 9h 57
I finished learning it in a week and took a few more hours to record it.

This piece is a break from harder ones, I didn't want to spend too much time on it, in fact it should be a bit faster xD The 2-note grace notes gave me a hard time! That was the only ""first"" in this piece :D
Kuriose geschichte is ABRSM Grade 5. I already learned other Schumann pieces before, can you guess what I'm trying to do?

Recorded the 29th of December 2023.
Luckily, I found a way to record from above in this house too, even though it's still far from professional xD

Please remember to like and subscribe :)",https://www.youtube.com/watch?v=HeDmgEEjCyw,https://www.youtube.com/channel/UCSoasSmoWrTAmeDUP65hl3A,"[""Ah, the beautiful Kinderszenen!!!  I've recently been discovering more Schumann and you play this with a sense of childlike wonder and playfulness!! Bravo!!!! 🎹🎵🎹🎵🎹🎵🎹🎵🎹🙂🙂🙂🤗"", 'Thank you very much 😍 I tried my best, Schumann is great at expressing feelings!', 'I love this! Its so joyful and you play so beautifully❤ Your performance made me smile, i love Schumanns pieces! I also played 2 pieces from Kinderszenen on my channel, its a beautiful album❤', 'Thank you 😍 Yes I remember I watched those two videos of yours before 😃 they are indeed very beautiful 😊', 'I like your rendition, it’s funny and graceful 😊', 'Thank you, it is fun to play too 😃', '👍👍👍', '😊🥰', 'This piece is a break from harder ones, I didn\'t want to spend too much time on it, in fact it should be a bit faster xD The 2-note grace notes gave me a hard time! That was the only ""first"" in this piece :D\nKuriose geschichte is ABRSM Grade 5. \nI already learned other Schumann pieces before, can you guess what I\'m trying to do?', 'Learn Kinderszenen?', '\xa0@jeromebmpiano\xa0 Bingo! I’d like to learn all pieces from that collection 😃']"
ZGPV0Tomghc,,Practice Day 3 of 30 Czerny Etude 17 #etude #practicepiano #czerny #pianomusic,20230426,63,39,6,,6,,https://www.youtube.com/watch?v=ZGPV0Tomghc,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,"['Welcome back !', 'Thank you🤗🤗🤗❤️', 'Aa anyway very good', ""What is this study like, do you recommend it?\n\nI've been learning piano for six months, although I've been playing since before, but not with music score."", 'This is Czerny Etudes op.740. It will be hard for you. It will be better op.299', '\xa0VolhaPiano\xa0 Thank you very much, I will put it into practice']"
S3bBCdjTcgA,,60 days of practice: day 11 Rachmaninoff Prelude C Sharp Minor Favorite Part,20230604,74,292,19,,0,#rachmaninoff #rachmaninoffprelude #prelude #pianopractice #practicepiano #chopin #piano #classicalpiano #classicalmusic #music #classical #pianist #musician,https://www.youtube.com/watch?v=S3bBCdjTcgA,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
bPJgqTWZO9o,,60 days of practice: day 13 Chopin Waltz,20230606,113,150,11,,0,#chopin #chopinwaltz #waltz  #polka #pianopractice #practicepiano #chopin #piano #classicalpiano #classicalmusic #music #classical #pianist,https://www.youtube.com/watch?v=bPJgqTWZO9o,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
jgyeEe6kVDg,,Hydn Sonate e minor 2 Theme,20210222,38,34,4,,0,"Hydn Sonate e minor 2 Theme

My Instagram: https://instagram.com/volha_piano?igshid=vpm5f83whjwg


#piano #classicalpiano #classicalmusic 
#music #classical # pianist #bach #air 
#musician #pianoplayer #grandpiano #pianovideo #lovepiano #femalepianist 
#pianosolo #pianocover #sonata #minor #major #пиано #пианино #фортепиано # классика #музыка",https://www.youtube.com/watch?v=jgyeEe6kVDg,https://www.youtube.com/channel/UCGErFuoNnSdk6kCDKUpuExQ,
enQ-KIwaJdY,,My first Dvořák ❤️ Humoresque Op 101 No 7,20230520,203,145,20,,11,"I practised this piece for almost 30 hours in the past few weeks, it was considerably harder than the previous ones, as it's the first time I try a Grade 7 piece, but it was totally worth it! It's one of those pieces that no matter how many times you listen to, you never get bored :')
This piece was quite heavy on my fourth and fifth fingers, I feel my fingers are a bit stronger now :D
Happy practice!

Dvorák Humoresque Op. 101 No 7

Piano progress 2 years 5 months",https://www.youtube.com/watch?v=enQ-KIwaJdY,https://www.youtube.com/channel/UCSoasSmoWrTAmeDUP65hl3A,"[':goodvibes:', '🙃', 'Bellissimo! 🥰', '😍😍❤️', 'I love this humoresque! You played so beautifully!! Wonderful expression and rubato ✨', 'Thank you, I agree this piece is beautiful 😍', 'I love this piece! Beautifully played👏', 'Thank you very much 😊', '2:10 beautiful', 'That was a nightmare to learn 😂❤️', ""I practised this piece for almost 30 hours in the past few weeks, it was considerably harder than the previous ones, as it's the first time I try a Grade 7 piece, but it was totally worth it! It's one of those pieces that no matter how many times you listen to, you never get bored :')\nThis piece was quite heavy on my fourth and fifth fingers, I feel my fingers are a bit stronger now :D\nIs audio a bit better? I'm starting to think my IPhone records audios better than my digital piano 🙈""]"
7Ruyiw-vuuE,,Beethoven - Pathétique Sonata (2nd Movement),20230608,292,701,29,,14,"Beethoven - Piano Sonata Op.13 No.8 ""Pathétique"" (2nd Movement)

Over the last 2 months, I've been practicing this piece through sheet music. The most complex and technically demanding classical piece I've played with sheet music so far. When I first saw the sheets I thought that it would take a very long time to play it with no mistakes and acceptable dynamics. 2 months later, here we are. Probably the best 2nd Movement of any of Beethoven's Sonatas.

Hope you enjoy it!

Piano - Yamaha Clavinova CLP 745
Audio - Noire by Native Instruments
Visuals - SeeMusic

If you'd like to support me:

🔔 Subscribe to my channel: https://www.youtube.com/@luisgraca  
🎧 Listen to my music: https://spotify.link/wEKkJaQH5wb

🎹 Follow me on Instagram: https://www.instagram.com/luisgracapiano
🎶 Follow me on TikTok: tiktok.com/@luisgracapiano

🎼 Buy my sheet music: https://www.ko-fi.com/luisgraca
🙏🏼 Become a Patron: https://www.patreon.com/user?u=84450220
💸 Donation: https://www.paypal.me/luiscgraca
☕ Buy me a coffee: https://ko-fi.com/luisgraca

#beethoven #pathetique #sonata #classicalmusic #piano #beautifulpiano #epicpiano #luisgracapiano #pianocover #music",https://www.youtube.com/watch?v=7Ruyiw-vuuE,https://www.youtube.com/channel/UCV_NSE1aLQt04b9CHUX4l7Q,"['This is such a good piece. I definitely want to learn it someday.', ""Go for it! It's beautiful and it helps improve your technique"", 'Hi! I work at Channel 4 and we’re currently doing The Piano and think you’re great. \n\nI found your video on Twitter but had no way of contact so got to her instead. Was just wondering if you would like to have a chat in regards to the show and seeing if it’s maybe something you would be interested in!\n\nThanks\nRomie', 'Hey, thanks!\nCould you please send an email with more information to luisgracapiano@gmail.com ?', 'Wonderful Sound😊I’ve Subscribed!', 'Appreciate it! 💪🏽', 'Excelent 🥺🥺', 'Thank you so much 🙏🏽', 'Lovely to see it this way too 🥰', 'Thank you! 🙏🏽', 'Excelente pieza musical y brillante interpretación Luís, me ha gustado muchísimo, enhorabuena y hasta pronto, like 3', 'Gracias!', 'Bravo, orgulho na tua evolução💞', 'Obrigado ❤️']"
